TICKET_NUMBER,OFFICER_NAME_RAW,BADGE_NUMBER_RAW,PADDED_BADGE_NUMBER,ISSUE_DATE,VIOLATION_NUMBER,VIOLATION_DESCRIPTION,VIOLATION_TYPE,TYPE,STATUS,LOCATION,WARNING_FLAG,SOURCE_FILE,ETL_VERSION,Year,Month,YearMonthKey,Month_Year,TOTAL_PAID_AMOUNT,FINE_AMOUNT,COST_AMOUNT,MISC_AMOUNT,OFFICER_DISPLAY_NAME,TEAM,WG1,WG2,WG3,WG4,WG5,POSS_CONTRACT_TYPE,DATA_QUALITY_SCORE,DATA_QUALITY_TIER,PROCESSING_TIMESTAMP,Data Source,Data Period
HIST_202409_M_000013,null,null,null,09/13/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000014,null,null,null,09/14/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000015,null,null,null,09/15/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000016,null,null,null,09/16/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000017,null,null,null,09/17/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000018,null,null,null,09/18/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000019,null,null,null,09/19/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000020,null,null,null,09/20/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000021,null,null,null,09/21/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000022,null,null,null,09/22/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000023,null,null,null,09/23/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000024,null,null,null,09/24/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000025,null,null,null,09/25/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000026,null,null,null,09/26/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000027,null,null,null,09/27/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000028,null,null,null,09/28/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000029,null,null,null,09/01/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000030,null,null,null,09/02/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000031,null,null,null,09/03/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000032,null,null,null,09/04/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000033,null,null,null,09/05/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000034,null,null,null,09/06/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000035,null,null,null,09/07/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000036,null,null,null,09/08/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000037,null,null,null,09/09/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000038,null,null,null,09/10/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000039,null,null,null,09/11/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000040,null,null,null,09/12/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000041,null,null,null,09/13/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000042,null,null,null,09/14/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000043,null,null,null,09/15/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000044,null,null,null,09/16/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000045,null,null,null,09/17/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000046,null,null,null,09/18/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000047,null,null,null,09/19/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000048,null,null,null,09/20/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000049,null,null,null,09/21/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000050,null,null,null,09/22/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000051,null,null,null,09/23/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000052,null,null,null,09/24/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000053,null,null,null,09/25/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000054,null,null,null,09/26/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000055,null,null,null,09/27/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000056,null,null,null,09/28/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
